sample_id,condition_id,rule,L,rho,live_count,density,block_var,block_entropy,components_t0,components_t1,fine_net_1,iso_count,iso_die,iso_survive,iso_survive_isolated,iso_survive_connected,iso_orth_birth_any,iso_diag_birth_any,iso_local_window_delta_sum,iso_local_window_loss_sum,iso_local_window_gain_sum
1293,GoL_L64_rho0.25,GoL,64,0.25,997,0.243408203125,0.0032638907432556152,1.4000745152068985,513,282,-231,197,133,64,3,61,168,103,-430,434,4
1294,GoL_L64_rho0.25,GoL,64,0.25,1017,0.248291015625,0.002045571804046631,1.1383984374283718,509,255,-254,193,112,81,17,64,142,86,-383,392,9
1295,GoL_L64_rho0.25,GoL,64,0.25,1031,0.251708984375,0.002480447292327881,1.3476506170220028,534,262,-272,215,138,77,11,66,173,110,-497,500,3
1296,GoL_L64_rho0.25,GoL,64,0.25,967,0.236083984375,0.002861917018890381,1.2189514568588302,528,260,-268,228,148,80,10,70,170,105,-486,490,4
1297,GoL_L64_rho0.25,GoL,64,0.25,1012,0.2470703125,0.0029668807983398438,1.1680236641213595,561,284,-277,259,146,113,17,96,195,141,-564,575,11
1298,GoL_L64_rho0.25,GoL,64,0.25,1014,0.24755859375,0.003434896469116211,1.3553757362481913,522,292,-230,205,135,70,11,59,158,111,-397,402,5
1299,GoL_L64_rho0.25,GoL,64,0.25,1036,0.2529296875,0.0029211044311523438,1.173718823489222,521,262,-259,204,119,85,13,72,167,111,-444,452,8
1300,GoL_L64_rho0.25,GoL,64,0.25,1021,0.249267578125,0.0026659369468688965,1.061278124459133,506,277,-229,201,137,64,21,43,134,114,-358,378,20
1301,GoL_L64_rho0.25,GoL,64,0.25,1049,0.256103515625,0.004063546657562256,1.3786386281349692,522,253,-269,235,137,98,11,87,184,130,-546,549,3
1302,GoL_L64_rho0.25,GoL,64,0.25,990,0.24169921875,0.0029218196868896484,1.0947431026230343,510,263,-247,200,120,80,9,71,153,84,-454,463,9
1303,GoL_L64_rho0.25,GoL,64,0.25,1014,0.24755859375,0.002740621566772461,1.173718823489222,542,261,-281,225,150,75,10,65,184,122,-484,490,6
1304,GoL_L64_rho0.25,GoL,64,0.25,1005,0.245361328125,0.002324521541595459,0.9635660159975961,537,268,-269,224,136,88,12,76,165,112,-531,541,10
1305,GoL_L64_rho0.25,GoL,64,0.25,1027,0.250732421875,0.0024752020835876465,1.0413426726958375,515,252,-263,205,130,75,8,67,158,111,-450,460,10
1306,GoL_L64_rho0.25,GoL,64,0.25,1012,0.2470703125,0.0026769638061523438,1.1680236641213595,518,274,-244,215,131,84,11,73,171,109,-441,455,14
1307,GoL_L64_rho0.25,GoL,64,0.25,990,0.24169921875,0.0022809505462646484,1.173718823489222,537,236,-301,242,153,89,12,77,195,135,-552,559,7
1308,GoL_L64_rho0.25,GoL,64,0.25,994,0.24267578125,0.0021893978118896484,1.067267710750943,533,271,-262,205,128,77,16,61,145,118,-411,424,13
1309,GoL_L64_rho0.25,GoL,64,0.25,1013,0.247314453125,0.0020565390586853027,0.9635660159975961,541,276,-265,243,142,101,12,89,197,116,-554,565,11
1310,GoL_L64_rho0.25,GoL,64,0.25,1000,0.244140625,0.002086639404296875,0.9090153522886393,553,267,-286,244,146,98,11,87,207,129,-553,560,7
1311,GoL_L64_rho0.25,GoL,64,0.25,1008,0.24609375,0.00263214111328125,1.2971151644679806,530,251,-279,215,126,89,10,79,165,108,-512,523,11
1312,GoL_L64_rho0.25,GoL,64,0.25,983,0.239990234375,0.0032986998558044434,1.3951653481674724,518,260,-258,207,136,71,9,62,155,111,-436,443,7
1313,GoL_L64_rho0.25,GoL,64,0.25,1028,0.2509765625,0.0027227401733398438,0.9797860556164644,543,265,-278,221,134,87,16,71,166,107,-468,476,8
1314,GoL_L64_rho0.25,GoL,64,0.25,1032,0.251953125,0.002880096435546875,1.2770509527335727,533,271,-262,210,143,67,8,59,173,116,-481,484,3
1315,GoL_L64_rho0.25,GoL,64,0.25,990,0.24169921875,0.0027997493743896484,1.083918768153341,520,267,-253,198,117,81,17,64,155,106,-410,418,8
1316,GoL_L64_rho0.25,GoL,64,0.25,998,0.24365234375,0.003011465072631836,1.2700599575900715,535,239,-296,258,153,105,9,96,217,131,-633,638,5
1317,GoL_L64_rho0.25,GoL,64,0.25,1055,0.257568359375,0.0035247206687927246,1.4493142907209742,512,293,-219,209,124,85,11,74,169,121,-451,454,3
1318,GoL_L64_rho0.25,GoL,64,0.25,972,0.2373046875,0.0033025741577148438,1.2534328021013377,508,263,-245,211,146,65,8,57,160,102,-458,468,10
1319,GoL_L64_rho0.25,GoL,64,0.25,1024,0.25,0.00383758544921875,1.2405872936550921,515,252,-263,214,142,72,10,62,161,110,-494,502,8
1320,GoL_L64_rho0.25,GoL,64,0.25,1043,0.254638671875,0.002583920955657959,1.083918768153341,543,287,-256,229,142,87,12,75,185,114,-520,525,5
1321,GoL_L64_rho0.25,GoL,64,0.25,976,0.23828125,0.00258636474609375,1.1714416385441488,523,266,-257,204,130,74,13,61,153,91,-428,435,7
1322,GoL_L64_rho0.25,GoL,64,0.25,1032,0.251953125,0.003223419189453125,1.173718823489222,499,240,-259,191,108,83,7,76,167,94,-443,448,5
1323,GoL_L64_rho0.25,GoL,64,0.25,1004,0.2451171875,0.0032110214233398438,1.427297868854566,512,262,-250,214,124,90,18,72,166,103,-435,443,8
1324,GoL_L64_rho0.25,GoL,64,0.25,971,0.237060546875,0.0025371909141540527,1.1714416385441488,528,242,-286,219,141,78,12,66,168,110,-502,514,12
1325,GoL_L64_rho0.25,GoL,64,0.25,1007,0.245849609375,0.002855241298675537,1.173718823489222,526,248,-278,210,136,74,17,57,159,114,-445,454,9
1326,GoL_L64_rho0.25,GoL,64,0.25,1060,0.2587890625,0.0034170150756835938,1.3213783575012872,521,297,-224,221,132,89,20,69,168,104,-432,443,11
1327,GoL_L64_rho0.25,GoL,64,0.25,1039,0.253662109375,0.002309739589691162,0.8799376519972371,503,260,-243,206,149,57,11,46,150,113,-385,397,12
1328,GoL_L64_rho0.25,GoL,64,0.25,989,0.241455078125,0.0025095343589782715,1.3649917740667208,524,279,-245,219,137,82,14,68,162,109,-488,502,14
1329,GoL_L64_rho0.25,GoL,64,0.25,1028,0.2509765625,0.0024480819702148438,1.061278124459133,549,304,-245,237,142,95,19,76,183,121,-480,495,15
1330,GoL_L64_rho0.25,GoL,64,0.25,1047,0.255615234375,0.0027799010276794434,1.170848812049235,537,259,-278,240,141,99,12,87,200,137,-550,560,10
1331,GoL_L64_rho0.25,GoL,64,0.25,1011,0.246826171875,0.002633512020111084,1.3010479687030378,525,241,-284,223,137,86,13,73,176,109,-521,525,4
1332,GoL_L64_rho0.25,GoL,64,0.25,1020,0.2490234375,0.0021047592163085938,0.9766284625383954,543,247,-296,226,152,74,11,63,172,118,-526,534,8
1333,GoL_L64_rho0.25,GoL,64,0.25,986,0.24072265625,0.003072500228881836,1.3765865133301731,516,244,-272,205,142,63,10,53,158,106,-468,474,6
1334,GoL_L64_rho0.25,GoL,64,0.25,1029,0.251220703125,0.00410693883895874,1.4893877781563234,523,246,-277,210,132,78,7,71,173,123,-483,491,8
1335,GoL_L64_rho0.25,GoL,64,0.25,975,0.238037109375,0.003148972988128662,1.1714416385441488,495,259,-236,184,128,56,12,44,143,77,-367,376,9
1336,GoL_L64_rho0.25,GoL,64,0.25,1037,0.253173828125,0.003327786922454834,1.2818187940328827,497,268,-229,194,138,56,7,49,156,97,-389,400,11
1337,GoL_L64_rho0.25,GoL,64,0.25,1041,0.254150390625,0.002344071865081787,1.168950982189912,509,265,-244,208,135,73,10,63,165,110,-409,418,9
1338,GoL_L64_rho0.25,GoL,64,0.25,994,0.24267578125,0.0030972957611083984,1.1714416385441488,516,246,-270,209,139,70,5,65,176,111,-466,470,4
1339,GoL_L64_rho0.25,GoL,64,0.25,1068,0.2607421875,0.0026235580444335938,1.0947431026230343,570,270,-300,262,164,98,16,82,215,152,-585,600,15
1340,GoL_L64_rho0.25,GoL,64,0.25,1040,0.25390625,0.00379180908203125,1.5085049403072577,489,247,-242,183,111,72,13,59,139,98,-399,403,4
1341,GoL_L64_rho0.25,GoL,64,0.25,989,0.241455078125,0.0027384161949157715,1.3294340029249652,529,287,-242,223,139,84,13,71,174,108,-460,464,4
1342,GoL_L64_rho0.25,GoL,64,0.25,1053,0.257080078125,0.0022119879722595215,1.1383984374283718,539,270,-269,224,138,86,9,77,190,120,-519,531,12
1343,GoL_L64_rho0.25,GoL,64,0.25,945,0.230712890625,0.003065049648284912,1.4693284303528913,540,227,-313,237,154,83,12,71,181,120,-552,560,8
1344,GoL_L64_rho0.25,GoL,64,0.25,973,0.237548828125,0.002534329891204834,1.0949018770805214,502,254,-248,200,134,66,9,57,165,111,-401,409,8
1345,GoL_L64_rho0.25,GoL,64,0.25,1011,0.246826171875,0.002244412899017334,1.1383984374283718,531,276,-255,233,141,92,12,80,188,131,-523,527,4
1346,GoL_L64_rho0.25,GoL,64,0.25,1053,0.257080078125,0.0031122565269470215,1.3275533134947037,542,259,-283,222,117,105,15,90,176,113,-500,510,10
1347,GoL_L64_rho0.25,GoL,64,0.25,1026,0.25048828125,0.0026013851165771484,1.1994602933016414,530,262,-268,216,142,74,9,65,178,112,-495,504,9
1348,GoL_L64_rho0.25,GoL,64,0.25,1007,0.245849609375,0.002786576747894287,1.2444895268170473,555,248,-307,258,156,102,11,91,207,135,-642,645,3
1349,GoL_L64_rho0.25,GoL,64,0.25,1053,0.257080078125,0.0026316046714782715,1.1593058781579302,515,283,-232,211,132,79,14,65,164,121,-434,444,10
1350,GoL_L64_rho0.25,GoL,64,0.25,1046,0.25537109375,0.001847982406616211,0.9303913765738057,522,276,-246,214,126,88,7,81,184,110,-488,490,2
1351,GoL_L64_rho0.25,GoL,64,0.25,1040,0.25390625,0.0028533935546875,1.1205930965566349,551,261,-290,252,165,87,11,76,193,124,-592,600,8
1352,GoL_L64_rho0.25,GoL,64,0.25,1017,0.248291015625,0.003029763698577881,1.2721120723948676,524,280,-244,214,146,68,10,58,181,127,-465,475,10
1353,GoL_L64_rho0.25,GoL,64,0.25,1035,0.252685546875,0.0031628012657165527,1.3010479687030378,543,260,-283,223,149,74,10,64,175,108,-498,505,7
1354,GoL_L64_rho0.25,GoL,64,0.25,1052,0.2568359375,0.0037374496459960938,1.434847085110384,526,248,-278,213,118,95,16,79,177,121,-489,492,3
1355,GoL_L64_rho0.25,GoL,64,0.25,1018,0.24853515625,0.002073049545288086,1.0191833309992433,540,247,-293,229,151,78,6,72,185,119,-532,536,4
1356,GoL_L64_rho0.25,GoL,64,0.25,1044,0.2548828125,0.0028219223022460938,1.1154191407561969,510,263,-247,208,136,72,14,58,162,107,-472,476,4
1357,GoL_L64_rho0.25,GoL,64,0.25,1005,0.245361328125,0.002843320369720459,1.2638691702262042,542,278,-264,229,142,87,9,78,193,118,-525,534,9
1358,GoL_L64_rho0.25,GoL,64,0.25,957,0.233642578125,0.0032457709312438965,1.122785837662617,532,259,-273,238,162,76,13,63,179,118,-517,522,5
1359,GoL_L64_rho0.25,GoL,64,0.25,997,0.243408203125,0.0031723380088806152,1.2790292442918185,531,235,-296,218,140,78,6,72,180,115,-504,515,11
1360,GoL_L64_rho0.25,GoL,64,0.25,1007,0.245849609375,0.002809464931488037,1.2971151644679806,531,243,-288,216,151,65,0,65,177,115,-457,464,7
1361,GoL_L64_rho0.25,GoL,64,0.25,1019,0.248779296875,0.0035194754600524902,1.3138678551534173,535,238,-297,225,132,93,8,85,193,118,-525,537,12
1362,GoL_L64_rho0.25,GoL,64,0.25,1033,0.252197265625,0.0025929808616638184,1.2405872936550921,536,257,-279,232,153,79,13,66,187,128,-516,525,9
1363,GoL_L64_rho0.25,GoL,64,0.25,1046,0.25537109375,0.002732992172241211,1.1282955900306861,522,263,-259,210,130,80,16,64,155,98,-454,462,8
1364,GoL_L64_rho0.25,GoL,64,0.25,964,0.2353515625,0.0038747787475585938,1.378550529253185,530,254,-276,212,138,74,13,61,155,117,-462,475,13
1365,GoL_L64_rho0.25,GoL,64,0.25,1059,0.258544921875,0.0035089850425720215,1.3138678551534173,533,258,-275,207,124,83,10,73,166,105,-493,500,7
1366,GoL_L64_rho0.25,GoL,64,0.25,1044,0.2548828125,0.0033025741577148438,1.3010479687030378,537,261,-276,222,131,91,12,79,175,107,-484,492,8
1367,GoL_L64_rho0.25,GoL,64,0.25,960,0.234375,0.00341796875,1.3070478990493113,505,260,-245,186,125,61,9,52,154,90,-361,372,11
1368,GoL_L64_rho0.25,GoL,64,0.25,1033,0.252197265625,0.0022496581077575684,1.061278124459133,522,283,-239,209,141,68,14,54,162,106,-461,472,11
1369,GoL_L64_rho0.25,GoL,64,0.25,998,0.24365234375,0.002675771713256836,1.2700599575900715,537,267,-270,237,149,88,16,72,176,122,-550,562,12
1370,GoL_L64_rho0.25,GoL,64,0.25,1042,0.25439453125,0.0024983882904052734,1.0947431026230343,533,252,-281,226,150,76,10,66,179,116,-472,474,2
1371,GoL_L64_rho0.25,GoL,64,0.25,996,0.2431640625,0.0022039413452148438,1.083918768153341,549,269,-280,227,152,75,8,67,177,110,-518,530,12
1372,GoL_L64_rho0.25,GoL,64,0.25,1051,0.256591796875,0.0027450919151306152,1.2405872936550921,525,263,-262,231,158,73,14,59,180,127,-487,499,12
1373,GoL_L64_rho0.25,GoL,64,0.25,1025,0.250244140625,0.0036200881004333496,1.4329663956801226,536,247,-289,235,139,96,11,85,194,112,-579,584,5
1374,GoL_L64_rho0.25,GoL,64,0.25,1022,0.24951171875,0.0033414363861083984,1.3476506170220028,532,272,-260,210,136,74,8,66,172,103,-465,473,8
1375,GoL_L64_rho0.25,GoL,64,0.25,1018,0.24853515625,0.002919912338256836,1.2405872936550921,510,280,-230,219,141,78,12,66,179,99,-415,430,15
1376,GoL_L64_rho0.25,GoL,64,0.25,1000,0.244140625,0.002834320068359375,1.2891886545136142,533,270,-263,217,134,83,7,76,179,107,-464,474,10
1377,GoL_L64_rho0.25,GoL,64,0.25,1080,0.263671875,0.003734588623046875,1.4042080228808174,539,249,-290,232,129,103,16,87,199,130,-515,525,10
1378,GoL_L64_rho0.25,GoL,64,0.25,1020,0.2490234375,0.0031042098999023438,1.3070478990493113,533,269,-264,221,146,75,10,65,169,125,-508,513,5
1379,GoL_L64_rho0.25,GoL,64,0.25,1028,0.2509765625,0.0035390853881835938,1.3703957259663058,522,263,-259,206,142,64,7,57,165,117,-434,446,12
1380,GoL_L64_rho0.25,GoL,64,0.25,1007,0.245849609375,0.002603471279144287,1.0947431026230343,527,281,-246,213,138,75,19,56,157,117,-390,396,6
1381,GoL_L64_rho0.25,GoL,64,0.25,990,0.24169921875,0.0031278133392333984,1.2987949406953985,516,246,-270,223,147,76,7,69,187,123,-508,512,4
1382,GoL_L64_rho0.25,GoL,64,0.25,1023,0.249755859375,0.0024833083152770996,1.0007858783600683,551,262,-289,247,152,95,16,79,195,131,-557,567,10
1383,GoL_L64_rho0.25,GoL,64,0.25,1046,0.25537109375,0.002984762191772461,1.1154191407561969,511,270,-241,218,135,83,13,70,168,107,-473,480,7
1384,GoL_L64_rho0.25,GoL,64,0.25,1013,0.247314453125,0.0027889609336853027,1.1448583701828743,516,259,-257,220,151,69,8,61,170,100,-459,469,10
1385,GoL_L64_rho0.25,GoL,64,0.25,994,0.24267578125,0.0023953914642333984,1.1358885792578717,511,233,-278,230,155,75,12,63,170,125,-497,501,4
1386,GoL_L64_rho0.25,GoL,64,0.25,1082,0.26416015625,0.002897024154663086,1.2770509527335727,530,269,-261,224,140,84,12,72,179,118,-417,425,8
1387,GoL_L64_rho0.25,GoL,64,0.25,1052,0.2568359375,0.0032033920288085938,1.2638691702262042,524,260,-264,230,136,94,10,84,187,114,-504,515,11
1388,GoL_L64_rho0.25,GoL,64,0.25,990,0.24169921875,0.0031125545501708984,1.2275765501871185,508,276,-232,209,137,72,14,58,145,99,-413,423,10
1389,GoL_L64_rho0.25,GoL,64,0.25,970,0.23681640625,0.003076314926147461,1.2971151644679806,525,247,-278,213,134,79,15,64,166,124,-478,488,10
1390,GoL_L64_rho0.25,GoL,64,0.25,969,0.236572265625,0.0032338500022888184,1.2757643078846446,497,265,-232,176,116,60,8,52,124,80,-319,326,7
1391,GoL_L64_rho0.25,GoL,64,0.25,1072,0.26171875,0.00345611572265625,1.2987949406953985,513,274,-239,209,121,88,14,74,165,100,-449,455,6
1392,GoL_L64_rho0.25,GoL,64,0.25,1004,0.2451171875,0.0027914047241210938,1.173718823489222,546,242,-304,236,127,109,22,87,180,126,-541,552,11
1393,GoL_L64_rho0.25,GoL,64,0.25,1060,0.2587890625,0.0031270980834960938,1.3123467540218268,532,272,-260,213,125,88,9,79,181,125,-492,498,6
1394,GoL_L64_rho0.25,GoL,64,0.25,1056,0.2578125,0.00278472900390625,1.351759324227431,536,271,-265,244,153,91,7,84,213,133,-555,567,12
1395,GoL_L64_rho0.25,GoL,64,0.25,1049,0.256103515625,0.003689706325531006,1.3553757362481913,540,239,-301,232,141,91,7,84,184,131,-574,583,9
1396,GoL_L64_rho0.25,GoL,64,0.25,1110,0.27099609375,0.002588033676147461,1.1071418440575733,540,277,-263,205,111,94,14,80,175,122,-536,540,4
1397,GoL_L64_rho0.25,GoL,64,0.25,1003,0.244873046875,0.0027469992637634277,1.1680236641213595,543,240,-303,248,164,84,14,70,188,138,-584,594,10
1398,GoL_L64_rho0.25,GoL,64,0.25,990,0.24169921875,0.0028607845306396484,1.2771407636957937,523,274,-249,224,138,86,16,70,171,106,-449,451,2
1399,GoL_L64_rho0.25,GoL,64,0.25,1021,0.249267578125,0.0025514960289001465,1.1383984374283718,521,269,-252,198,124,74,8,66,160,111,-417,429,12
1400,GoL_L64_rho0.25,GoL,64,0.25,1006,0.24560546875,0.0033071041107177734,1.1448583701828743,481,254,-227,191,124,67,8,59,155,94,-394,401,7
1401,GoL_L64_rho0.25,GoL,64,0.25,1012,0.2470703125,0.0031728744506835938,1.3553757362481913,508,264,-244,204,136,68,8,60,155,105,-413,429,16
1402,GoL_L64_rho0.25,GoL,64,0.25,980,0.2392578125,0.0028066635131835938,1.0352876825927722,519,242,-277,216,144,72,6,66,170,116,-483,488,5
1403,GoL_L64_rho0.25,GoL,64,0.25,1132,0.2763671875,0.0033407211303710938,1.3457223890456689,498,291,-207,168,107,61,8,53,140,88,-316,324,8
1404,GoL_L64_rho0.25,GoL,64,0.25,1056,0.2578125,0.003021240234375,1.2275765501871185,535,291,-244,225,141,84,9,75,181,116,-481,489,8
1405,GoL_L64_rho0.25,GoL,64,0.25,1017,0.248291015625,0.002488076686859131,1.1594573127804764,536,250,-286,230,133,97,10,87,188,101,-504,512,8
1406,GoL_L64_rho0.25,GoL,64,0.25,1038,0.25341796875,0.0034596920013427734,1.389681178520328,554,241,-313,225,130,95,15,80,179,114,-570,578,8
1407,GoL_L64_rho0.25,GoL,64,0.25,1026,0.25048828125,0.0028226375579833984,1.168950982189912,563,271,-292,250,139,111,14,97,214,116,-578,584,6
1408,GoL_L64_rho0.25,GoL,64,0.25,1025,0.250244140625,0.0023917555809020996,1.1358885792578717,529,282,-247,218,135,83,14,69,164,131,-428,441,13
1409,GoL_L64_rho0.25,GoL,64,0.25,1000,0.244140625,0.002780914306640625,1.10007810872141,525,261,-264,235,149,86,18,68,184,123,-479,498,19
1410,GoL_L64_rho0.25,GoL,64,0.25,1011,0.246826171875,0.003304898738861084,1.2790292442918185,525,275,-250,219,137,82,17,65,168,100,-454,461,7
1411,GoL_L64_rho0.25,GoL,64,0.25,1005,0.245361328125,0.003362119197845459,1.312346754021827,529,281,-248,217,144,73,14,59,164,106,-460,470,10
1412,GoL_L64_rho0.25,GoL,64,0.25,1030,0.25146484375,0.002927541732788086,1.2700599575900715,543,267,-276,236,139,97,14,83,187,116,-520,527,7
1413,GoL_L64_rho0.25,GoL,64,0.25,1011,0.246826171875,0.002564847469329834,1.1358885792578717,544,252,-292,221,132,89,9,80,191,127,-560,566,6
1414,GoL_L64_rho0.25,GoL,64,0.25,1023,0.249755859375,0.0025443434715270996,1.2770509527335727,517,290,-227,201,127,74,12,62,156,102,-427,433,6
1415,GoL_L64_rho0.25,GoL,64,0.25,1026,0.25048828125,0.0029828548431396484,1.3553757362481913,511,249,-262,209,140,69,9,60,166,113,-429,438,9
1416,GoL_L64_rho0.25,GoL,64,0.25,1010,0.24658203125,0.0021016597747802734,0.9951055867312477,503,277,-226,174,107,67,10,57,138,89,-341,345,4
1417,GoL_L64_rho0.25,GoL,64,0.25,1000,0.244140625,0.002857208251953125,1.267405848701591,528,240,-288,225,141,84,11,73,179,112,-523,528,5
1418,GoL_L64_rho0.25,GoL,64,0.25,972,0.2373046875,0.0030431747436523438,1.312346754021827,526,249,-277,222,130,92,15,77,175,116,-500,507,7
1419,GoL_L64_rho0.25,GoL,64,0.25,1002,0.24462890625,0.002900838851928711,1.1383984374283718,543,235,-308,222,131,91,12,79,189,116,-505,516,11
1420,GoL_L64_rho0.25,GoL,64,0.25,1018,0.24853515625,0.003553152084350586,1.267405848701591,496,277,-219,192,119,73,14,59,141,77,-372,383,11
1421,GoL_L64_rho0.25,GoL,64,0.25,1029,0.251220703125,0.0029701590538024902,1.0838975411566854,528,253,-275,210,132,78,6,72,168,122,-466,471,5
1422,GoL_L64_rho0.25,GoL,64,0.25,1035,0.252685546875,0.0030254721641540527,1.2091691407561969,554,264,-290,259,165,94,10,84,211,148,-636,649,13
1423,GoL_L64_rho0.25,GoL,64,0.25,1046,0.25537109375,0.002389669418334961,1.0947431026230343,536,264,-272,245,152,93,8,85,201,134,-565,577,12
1424,GoL_L64_rho0.25,GoL,64,0.25,1032,0.251953125,0.003414154052734375,1.2971151644679806,533,243,-290,256,158,98,15,83,200,129,-630,640,10
1425,GoL_L64_rho0.25,GoL,64,0.25,1010,0.24658203125,0.0039098262786865234,1.4772549403072577,497,261,-236,197,117,80,11,69,146,107,-435,445,10
1426,GoL_L64_rho0.25,GoL,64,0.25,1005,0.245361328125,0.002919614315032959,1.236277195721486,494,239,-255,180,126,54,7,47,145,113,-388,395,7
1427,GoL_L64_rho0.25,GoL,64,0.25,1040,0.25390625,0.0026092529296875,1.1292236798590825,558,241,-317,252,149,103,8,95,213,120,-639,644,5
1428,GoL_L64_rho0.25,GoL,64,0.25,1035,0.252685546875,0.0022396445274353027,1.173718823489222,543,293,-250,230,147,83,13,70,185,123,-484,499,15
1429,GoL_L64_rho0.25,GoL,64,0.25,1025,0.250244140625,0.0030021071434020996,1.3437434544492608,538,259,-279,224,138,86,5,81,195,117,-523,532,9
1430,GoL_L64_rho0.25,GoL,64,0.25,992,0.2421875,0.002960205078125,1.173718823489222,523,246,-277,213,148,65,7,58,184,112,-485,491,6
1431,GoL_L64_rho0.25,GoL,64,0.25,1046,0.25537109375,0.003946065902709961,1.3553757362481913,487,265,-222,192,127,65,10,55,148,105,-372,384,12
1432,GoL_L64_rho0.25,GoL,64,0.25,1068,0.2607421875,0.0035161972045898438,1.4147686047285069,524,274,-250,211,135,76,14,62,164,117,-438,449,11
1433,GoL_L64_rho0.25,GoL,64,0.25,1035,0.252685546875,0.0023388266563415527,1.1680236641213595,523,283,-240,198,135,63,6,57,162,118,-404,415,11
1434,GoL_L64_rho0.25,GoL,64,0.25,1026,0.25048828125,0.0024945735931396484,1.2062802494057476,526,273,-253,224,135,89,20,69,171,122,-475,489,14
1435,GoL_L64_rho0.25,GoL,64,0.25,1033,0.252197265625,0.0026082396507263184,1.173718823489222,512,262,-250,213,129,84,16,68,165,113,-490,499,9
1436,GoL_L64_rho0.25,GoL,64,0.25,1013,0.247314453125,0.0025524497032165527,1.10007810872141,513,260,-253,220,138,82,10,72,185,111,-464,472,8
1437,GoL_L64_rho0.25,GoL,64,0.25,1021,0.249267578125,0.0027956366539001465,1.173718823489222,547,265,-282,246,158,88,7,81,210,129,-573,576,3
1438,GoL_L64_rho0.25,GoL,64,0.25,1024,0.25,0.004119873046875,1.4070246623568963,509,265,-244,208,131,77,12,65,158,109,-419,426,7
1439,GoL_L64_rho0.25,GoL,64,0.25,1008,0.24609375,0.00231170654296875,1.1231671866886992,549,279,-270,243,148,95,20,75,189,132,-498,504,6
1440,GoL_L64_rho0.25,GoL,64,0.25,1002,0.24462890625,0.003114461898803711,1.3936949635424778,540,257,-283,234,168,66,11,55,183,127,-513,524,11
1441,GoL_L64_rho0.25,GoL,64,0.25,1031,0.251708984375,0.003495156764984131,1.4070246623568963,544,251,-293,216,141,75,11,64,173,120,-490,502,12
1442,GoL_L64_rho0.25,GoL,64,0.25,1026,0.25048828125,0.0026013851165771484,1.0191833309992433,539,288,-251,244,147,97,18,79,187,124,-524,542,18
1443,GoL_L64_rho0.25,GoL,64,0.25,1031,0.251708984375,0.002617776393890381,1.1282955900306861,541,267,-274,237,143,94,19,75,185,113,-475,483,8
1444,GoL_L64_rho0.25,GoL,64,0.25,1001,0.244384765625,0.0027722716331481934,1.3161258382822274,526,238,-288,229,149,80,16,64,177,123,-494,505,11
